restaurant_id,cuisine_type
13776,American
13777,Chinese
13777,Mongolian
13777,Asian
13777,Asian Fusion
13777,South Asian
13777,South East Asian
13777,Family Friendly
13778,Indian
13778,Indian Curry
13778,Seafood
13778,Chicken
13778,Salads
13778,Desserts
13778,Healthy
13778,Family Friendly
13779,Mexican
13779,Bar Food
13779,New Mexican
13779,Latin American
13779,Kids Friendly
13779,Family Friendly
13780,Pizza
13780,Wings
13780,Desserts
13780,Sandwiches
13780,Family Friendly
13781,American
13781,Fast Food
13781,Comfort Food
13781,Southern
13781,Family Meals
13781,Family Friendly
13782,wings
13782,Comfort Food
13782,Chicken
13782,Family Friendly
13783,Hawaiian
13783,BBQ
13783,Family Friendly
13784,Pizza
13784,Desserts
13784,Salads
13784,American
13784,Healthy
13784,Vegetarian Friendly
13784,Kids Friendly
13784,Family Friendly
13785,Mexican
13785,Latin American
13785,New Mexican
13785,BBQ
13785,Chicken
13785,whatever
13785,Desserts
13785,Allergy Friendly
13786,Bakery
13786,Breakfast and Brunch
13786,Cafe
13786,Coffee &amp; Tea
13787,Salads
13787,Healthy
13787,Sandwich
13787,Family Friendly
13788,Snacks
13788,Everyday Essentials
13788,Convenience
13788,Grocery
13788,Home &amp; Personal Care
13789,Asian Fusion
13789,Family Friendly
13790,Fast Food
13790,Italian
13790,pizza
13790,wings
13791,Desserts
13791,Ice Cream + Frozen Yogurt
13792,Retail
13792,Gift Store
13792,Beauty Supply
13793,Convenience
13793,Everyday Essentials
13793,Grocery
13793,Snacks
13793,Home &amp; Personal Care
13794,Snacks
13794,Everyday Essentials
13794,Convenience
13794,Grocery
13794,Home &amp; Personal Care
13795,Grocery
13795,Convenience
13795,Everyday Essentials
13796,Burritos
13796,Fast Food
13796,Mexican
13797,Ice Cream + Frozen Yogurt
13797,Desserts
13797,Comfort Food
13798,Healthy
13798,Mexican
13799,Tacos
13799,Mexican
13800,Mexican
13800,New Mexican
13800,Salads
13800,Healthy
13801,American
13801,burger
13801,Fast Food
13802,American
13802,burger
13802,Fast Food
13802,Family Meals
13803,American
13803,Burgers
13803,Fast Food
13804,Burritos
13804,Fast Food
13804,Mexican
13805,Fast Food
13805,Sandwich
13805,American
13806,Flowers
13806,Gift Store
13807,Coffee and Tea
13807,American
13807,Breakfast and Brunch
13808,Asian
13808,Desserts
13808,Juice and Smoothies
13809,American
13809,Burgers
13809,Pizza
13809,Family Meals
13809,Family Friendly
13809,Alcohol
13810,Italian
13810,Pasta
13810,Pizza
13810,Family Friendly
13811,American
13812,Japanese
13812,Asian Fusion
13813,Sushi
13813,Asian
13813,Japanese
13814,Chinese
13814,Asian
13814,Noodles
13815,Breakfast and Brunch
13815,Burgers
13815,Salads
13815,Pasta
13815,Pizza
13815,Healthy
13815,Exclusive to Eats
13816,American
13816,Chicken
13816,Fried Chicken
13816,Sandwich
13816,Burgers
13817,Desserts
13817,Vegetarian
13817,Coffee and Tea
13818,Burritos
13818,Fast Food
13818,Mexican
13819,Coffee &amp; Tea
13819,Exclusive to Eats
13820,Pizza
13820,Wings
13820,Desserts
13820,Sandwiches
13821,Healthy
13821,Mexican
13822,Desserts
13822,PIzza
13822,Salads
13823,Desserts
13823,Ice Cream + Frozen Yogurt
13823,Comfort Food
13824,American
13824,Burgers
13824,Comfort Food
13824,Vegetarian Friendly
13824,Fast Food
13825,Ice Cream + Frozen Yogurt
13825,Desserts
13825,Comfort Food
13826,Burgers
13827,PIzza
13827,Pasta
13827,Italian
13828,Convenience
13828,Everyday Essentials
13828,Home &amp; Personal Care
13829,Japanese
13829,Chinese
13829,Exclusive to Eats
13830,Pizza
13831,Vietnamese
13831,Pho
13831,Noodles
13832,Asian
13832,Chinese
13832,Family Meals
13833,Italian
13834,Sushi
13834,Asian
13834,Japanese
13835,Burgers
13835,American
13835,Sandwiches
13835,Comfort Food
13836,American
13836,Chicken
13836,Fried Chicken
13836,Sandwich
13836,Burgers
13837,American
13837,burger
13837,Pizza
13838,American
13838,Burgers
13838,Chicken
13838,Desserts
13839,Salads
13839,Vegetarian Friendly
13839,American
13840,Mexican
13840,Latin American
13840,New Mexican
13841,American
13841,Comfort Food
13841,Seafood
13842,American
13842,Bar Food
13842,Wings
13842,Fast Food
13842,Chicken
13842,Family Meals
13842,Exclusive to Eats
13842,Comfort Food
13843,Pizza
13843,American
13843,Comfort Food
13844,Coffee and Tea
13844,American
13844,Breakfast and Brunch
13845,Burgers
13845,American
13845,Sandwiches
13846,American
13846,Burgers
13846,Comfort Food
13847,Burgers
13847,American
13847,Sandwiches
13848,American
13848,Burgers
13849,Sandwich
13849,American
13849,Desserts
13850,American
13850,Burgers
13850,Pizza
13851,American
13851,Burgers
13851,Fast Food
13852,American
13852,Breakfast and Brunch
13852,Coffee and Tea
13852,Diner
13852,Desserts
13852,Salads
13852,Steak
13852,Sandwich
13852,Family Meals
13852,Healthy
13853,American
13853,Fast Food
13853,Burgers
13854,American
13854,burger
13854,Fast Food
13855,American
13855,Bar Food
13855,BBQ
13855,burger
13855,Chicken Strips
13855,Comfort Food
13855,Dinner
13855,pasta
13855,salad
13855,Sandwich
13855,Soup
13855,Steak
13855,Traditional American
13855,wings
13855,Family Meals
13856,Burgers
13856,American
13856,Sandwich
13856,Vegetarian Friendly
13857,Burgers
13857,American
13857,Sandwiches
13857,Family Friendly
13858,Pizza
13859,Healthy
13859,Salads
13859,Vegetarian Friendly
13859,Cafe
13860,Mexican
13860,New Mexican
13860,Kids Friendly
13861,Seafood
13861,American
13861,Southern
13861,Family Friendly
13862,Sandwich
13862,Pizza
13862,Burgers
13862,Family Friendly
13863,Pizza
13863,Wings
13863,Desserts
13863,Family Friendly
13863,Sandwiches
13864,American
13864,Breakfast and Brunch
13864,burger
13864,Comfort Food
13864,Dinner
13864,Omelette
13864,salad
13864,Traditional American
13864,Family Meals
13864,Family Friendly
13865,wings
13865,Burgers
13865,American
13865,Family Friendly
13866,Pizza
13866,Desserts
13866,Salads
13866,American
13866,Healthy
13866,Vegetarian Friendly
13866,Kids Friendly
13867,American
13867,Fast Food
13867,wings
13867,Family Meals
13867,Family Friendly
13868,American
13868,Fried Chicken
13868,Family Meals
13868,Southern
13868,Sandwich
13868,Fast Food
13868,Group Friendly
13869,Ice Cream &amp; Frozen Yogurt
13869,Comfort Food
13869,Desserts
13869,Kids Friendly
13869,American
13869,Allergy Friendly
13869,Exclusive to Eats
13870,American
13870,Burgers
13870,Comfort Food
13870,Vegetarian Friendly
13870,Fast Food
13871,American
13871,Breakfast and Brunch
13871,Coffee and Tea
13871,Diner
13871,Desserts
13871,Salads
13871,Steak
13871,Sandwich
13871,Family Meals
13871,Healthy
13871,Family Friendly
13872,American
13872,Fast Food
13872,Burgers
13872,Group Friendly
13873,Mexican
13873,Latin American
13873,New Mexican
13873,Family Friendly
13873,Group Friendly
13874,Coffee and Tea
13874,Juice and Smoothies
13875,Breakfast and Brunch
13875,salad
13875,Sandwich
13875,Family Meals
13875,Pizza
13875,Healthy
13875,American
13875,Chicken
13876,Vegetarian
13876,Salads
13877,Fast Food
13877,Sandwich
13877,American
13878,Convenience
13878,Snacks
13878,Everyday Essentials
13879,Fast Food
13879,Italian
13879,pizza
13879,wings
13880,Burgers
13880,American
13880,Comfort Food
13880,Alcohol
13881,Retail
13881,Gift Store
13881,Beauty Supply
13882,American
13882,Pastry
13882,Juice and Smoothies
13882,Exclusive to Eats
13883,Everyday Essentials
13883,Convenience
13883,Home &amp; Personal Care
13883,Snacks
13884,Everyday Essentials
13884,Convenience
13884,Home &amp; Personal Care
13884,Snacks
13884,Pizza
13884,American
13885,Fast Food
13885,Sandwich
13885,American
13886,Grocery
13886,Convenience
13886,Everyday Essentials
13887,Pharmacy
13887,Convenience
13887,Everyday Essentials
13887,Baby
13888,Burritos
13888,Fast Food
13888,Mexican
13889,Everyday Essentials
13889,Convenience
13889,Home &amp; Personal Care
13889,Snacks
13889,Pizza
13889,American
13890,Fast Food
13890,Sandwich
13890,American
13891,Desserts
13891,Ice Cream + Frozen Yogurt
13892,American
13892,Desserts
13893,Desserts
13893,Ice Cream + Frozen Yogurt
13894,Japanese
13894,Sushi
13894,Family Meals
13895,Everyday Essentials
13895,Convenience
13895,Home &amp; Personal Care
13895,Snacks
13896,Pizza
13896,Desserts
13896,Salads
13896,American
13896,Healthy
13896,Vegetarian Friendly
13896,Kids Friendly
13897,Ice Cream + Frozen Yogurt
13897,Burgers
13897,Chicken
13897,American
13898,Pizza
13898,Italian
13898,Chicken
13899,Ice Cream + Frozen Yogurt
13899,Burgers
13899,Chicken
13899,American
13900,Grocery
13900,Convenience
13900,Everyday Essentials
13901,Burritos
13901,Fast Food
13901,Mexican
13901,Tacos
13902,Sandwich
13902,Exclusive to Eats
13903,Snacks
13903,Everyday Essentials
13903,Convenience
13903,Home &amp; Personal Care
13904,American
13904,burger
13904,Pizza
13905,Convenience
13905,Everyday Essentials
13905,Snacks
13905,Home &amp; Personal Care
13906,Healthy
13906,Mexican
13906,New Mexican
13907,Desserts
13907,Coffee and Tea
13907,Pastry
13908,American
13908,Breakfast and Brunch
13908,Coffee and Tea
13908,Diner
13908,Desserts
13908,Salads
13908,Steak
13908,Sandwich
13908,Family Meals
13908,Healthy
13909,Convenience
13909,Everyday Essentials
13909,Snacks
13909,Home &amp; Personal Care
13910,Fast Food
13910,Sandwich
13910,American
13911,American
13911,Fast Food
13911,Burgers
13912,American
13912,Fast Food
13912,wings
13913,Everyday Essentials
13913,Convenience
13913,Home &amp; Personal Care
13913,Snacks
13913,Pizza
13913,American
13914,Pizza
13915,Everyday Essentials
13915,Convenience
13915,Home &amp; Personal Care
13915,Snacks
13916,Flowers
13916,florist
13917,Convenience
13917,Snacks
13917,Everyday Essentials
13918,Fast Food
13918,Sandwich
13918,American
13919,Pizza
13920,American
13920,burger
13920,Pizza
13921,American
13921,Chicken
13921,Fried Chicken
13921,Sandwich
13921,Burgers
13922,American
13922,burger
13922,Fast Food
13922,Family Meals
13923,American
13923,burger
13923,Fast Food
13924,Sandwich
13924,American
13925,American
13925,Burgers
13925,Fast Food
13926,Cafe
13926,Coffee &amp; Tea
13926,Breakfast and Brunch
13926,Bakery
13927,Convenience
13927,Everyday Essentials
13927,Home &amp; Personal Care
13928,Italian
13928,pizza
13928,wings
13929,American
13929,Fast Food
13929,wings
13929,Family Meals
13929,Family Friendly
13930,Burritos
13930,Fast Food
13930,Mexican
13931,Everyday Essentials
13931,Convenience
13931,Home &amp; Personal Care
13931,Snacks
13931,Pizza
13931,American
13932,Convenience
13932,Everyday Essentials
13932,Snacks
13932,Home &amp; Personal Care
13933,Flowers
13933,florist
13934,Coffee &amp; Tea
13934,Juice and Smoothies
13935,American
13935,Pizza
13935,Pastry
13936,American
13936,Bar Food
13936,BBQ
13936,burger
13936,Chicken Strips
13936,Comfort Food
13936,Dinner
13936,pasta
13936,salad
13936,Sandwich
13936,Soup
13936,Steak
13936,Traditional American
13936,wings
13936,Family Meals
13937,Burgers
13937,American
13937,Sandwiches
13938,Fast Food
13938,Sandwich
13938,American
13939,Japanese
13940,Mongolian
13940,BBQ
13941,Italian
13941,Pasta
13941,Comfort Food
13941,Family Meals
13942,Ice Cream + Frozen Yogurt
13942,Desserts
13942,Comfort Food
13943,Convenience
13943,Everyday Essentials
13943,Snacks
13943,Home &amp; Personal Care
13944,Convenience
13944,Everyday Essentials
13944,Snacks
13944,Home &amp; Personal Care
13945,Fast Food
13945,Italian
13945,pizza
13945,wings
13945,Family Meals
13946,Mexican
13946,Bowls
13946,Salads
13947,Mediterranean
13947,Greek
13947,Salads
13947,Falafel
13948,Pastry
13948,Desserts
13948,Comfort Food
13949,Burgers
13949,Salads
13949,Comfort Food
13950,Healthy
13950,Mexican
13951,Mediterranean
13951,Greek
13951,Fast Food
13952,PIzza
13952,Salads
13952,Desserts
13952,Healthy
13953,Desserts
13953,Coffee and Tea
13954,Bakery
13954,Desserts
13955,Bakery
13955,Comfort Food
13955,Desserts
13955,Family Meals
13956,Seafood
13956,Fish &amp; Seafood
13956,Fish and Chips
13957,Convenience
13957,Comfort Food
13957,Everyday Essentials
13957,Home &amp; Personal Care
13958,American
13958,Burgers
13958,Fast Food
13959,Mexican
13959,Burritos
13959,Salads
13960,Pizza
13960,Wings
13960,Desserts
13960,Sandwiches
13961,Sandwich
13961,Healthy
13961,Family Meals
13962,Burgers
13963,Sandwich
13964,Asian
13964,Japanese
13964,Korean
13964,Sushi
13964,Asian Fusion
13965,Korean
13965,Asian
13965,Burgers
13966,Thai
13966,Asian
13966,Noodles
13967,Thai
13967,Asian
13967,Noodles
13968,Japanese
13968,Chinese
13968,Asian
13969,Asian
13969,Ramen
13969,Asian Fusion
13970,Asian: Other
13970,Rolls
13970,Bubble Tea
13971,Asian Fusion
13971,Asian
13971,Indian
13972,Chinese
13972,Asian
13972,Family Meals
13973,Chinese
13973,Asian
13973,Asian Fusion
13973,Family Meals
13974,Mexican
13974,Seafood
13975,wings
13976,Pizza
13976,Salads
13976,Pasta
13977,Asian
13977,Chinese
13977,Family Meals
13978,Asian
13978,Japanese
13978,Sushi
13979,Asian
13979,Asian Fusion
13979,Chinese
13980,Chinese
13980,Asian
13980,Asian Fusion
13981,Thai
13981,Asian
13981,Noodles
13982,Burgers
13982,American
13982,Sandwiches
13983,Burgers
13983,American
13983,Sandwiches
13984,Burgers
13984,American
13984,Sandwiches
13985,Mexican
13985,Latin American
13985,New Mexican
13986,BBQ
13986,American
13986,Chicken
13987,Burgers
13987,Sandwiches
13987,Breakfast and Brunch
13988,Pizza
13988,American
13988,Italian
13989,Mexican
13989,Burritos
13989,Burgers
13989,American
13990,Fast Food
13990,Burgers
13990,Burritos
13990,American
13991,American
13991,burger
13991,Fast Food
13991,Family Meals
13992,American
13993,Breakfast and Brunch
13993,American
13993,Sandwiches
13994,Mexican
13994,Latin American
13994,Tacos
13995,Snacks
13995,American
13995,Desserts
13995,Everyday Essentials
13995,Convenience
13995,Home &amp; Personal Care
13996,American
13996,Chicken
13996,Fried Chicken
13996,Sandwich
13996,Burgers
13997,American
13997,burger
13997,Pizza
13998,American
13998,Chicken
13998,Cheese
13999,American
13999,Burgers
13999,Chicken
13999,Desserts
14000,Pizza
14000,American
14000,Italian
14001,American
14001,Breakfast and Brunch
14001,Sandwich
14002,American
14002,Seafood
14002,Family Meals
14003,American
14003,Burgers
14003,Fast Food
14004,Pizza
14004,American
14004,Italian
14005,Burgers
14005,American
14005,Sandwiches
14006,Breakfast and Brunch
14006,salad
14006,Sandwich
14006,Family Meals
14006,Pizza
14006,Healthy
14006,American
14006,Chicken
14007,American
14007,Burgers
14008,Ice Cream + Frozen Yogurt
14008,Burgers
14008,Chicken
14008,American
14009,American
14009,Fast Food
14009,Burgers
14010,Sandwich
14010,American
14011,Mexican
14011,Latin American
14011,New Mexican
14012,American
14012,Family Meals
14013,American
14013,Burgers
14013,Pizza
14014,American
14014,burger
14014,Fast Food
14015,American
14015,Bar Food
14015,Wings
14015,Fast Food
14015,Chicken
14015,Family Meals
14015,Exclusive to Eats
14015,Comfort Food
14016,Pub
14016,Bar Food
14016,Burgers
14016,American
14017,Pizza
14018,Mediterranean
14018,Greek
14018,Gluten Free Friendly
14018,Vegetarian
14018,Healthy
14018,Family Meals
14019,Japanese
14019,Family Friendly
14019,Exclusive to Eats
14020,Japanese
14020,Asian
14020,Sushi
14020,Family Friendly
14021,Everyday Essentials
14021,Convenience
14021,Home &amp; Personal Care
14021,Snacks
14021,Pizza
14021,American
14022,Convenience
14023,American
14023,Breakfast and Brunch
14023,burger
14023,Comfort Food
14023,Dinner
14023,Omelette
14023,salad
14023,Traditional American
14023,Family Meals
14024,Japanese
14024,Asian Fusion
14024,Family Friendly
14025,Chinese
14025,Japanese
14025,Asian
14025,Family Friendly
14026,Thai
14026,Desserts
14026,Family Friendly
14027,Pizza
14027,Desserts
14027,Salads
14027,American
14027,Healthy
14027,Vegetarian Friendly
14027,Kids Friendly
14028,Burgers
14028,Seafood
14028,Kids Friendly
14028,Fast Food
14028,Desserts
14029,Burgers
14029,American
14029,Sandwiches
14029,Family Friendly
14030,Japanese
14030,Chicken
14030,Rolls
14030,Family Meals
14031,Fast Food
14031,Sandwich
14031,American
14032,American
14032,Breakfast and Brunch
14032,Sandwich
14033,Breakfast and Brunch
14033,American
14033,Sandwiches
14034,Healthy
14034,Salads
14034,Vegetarian Friendly
14034,Cafe
14035,American
14035,Sandwich
14035,Chicken
14035,Fast Food
14035,Kids Friendly
14036,Asian
14036,South Asian
14036,South East Asian
14037,Ice Cream + Frozen Yogurt
14037,Desserts
14038,American
14038,burger
14038,Fast Food
14039,Cafe
14039,Coffee &amp; Tea
14039,Breakfast and Brunch
14039,Bakery
14040,Juice and Smoothies
14040,Breakfast and Brunch
14040,Bowls
14040,Healthy
14041,American
14041,Fast Food
14041,wings
14041,Family Meals
14041,Family Friendly
14042,Cafe
14042,Pastry
14042,Juice and Smoothies
14043,Everyday Essentials
14043,Convenience
14043,Home &amp; Personal Care
14043,Snacks
14044,Mexican
14044,Latin American
14044,New Mexican
14045,Pizza
14045,Wings
14045,Desserts
14046,American
14046,Chicken
14046,Family Meals
14046,Fried Chicken
14046,Comfort Food
14047,Convenience
14047,Snacks
14047,Everyday Essentials
14048,Burritos
14048,Fast Food
14048,Mexican
14049,Everyday Essentials
14049,Convenience
14049,Home &amp; Personal Care
14049,Snacks
14049,Pizza
14049,American
14050,Snacks
14050,Everyday Essentials
14050,Convenience
14050,Home &amp; Personal Care
14051,American
14051,Fast Food
14051,wings
14052,American
14052,Chicken
14052,Family Meals
14052,Fried Chicken
14052,Comfort Food
14053,Convenience
14053,Everyday Essentials
14053,Snacks
14053,Home &amp; Personal Care
14054,Everyday Essentials
14054,Convenience
14054,Home &amp; Personal Care
14054,Snacks
14054,Pizza
14054,American
14055,Ice Cream + Frozen Yogurt
14055,Burgers
14055,Chicken
14055,American
14056,Sandwich
14056,American
14057,Pizza
14057,American
14057,Italian
14058,Convenience
14058,Everyday Essentials
14058,Snacks
14058,Home &amp; Personal Care
14059,American
14059,Chicken
14059,Family Meals
14059,Fried Chicken
14059,Comfort Food
14060,Coffee and Tea
14060,Specialty Foods
14060,Gift Store
14060,Allergy Friendly
14061,Bakery
14061,Breakfast and Brunch
14061,Cafe
14061,Coffee &amp; Tea
14062,Pizza
14062,Wings
14062,Salads
14062,Kids Friendly
14062,Seafood
14063,American
14063,burger
14063,Fast Food
14064,Japanese
14064,Sushi
14064,Rolls
14065,Asian
14065,Chinese
14065,Family Meals
14066,Everyday Essentials
14066,Convenience
14066,Home &amp; Personal Care
14066,Snacks
14066,Pizza
14066,American
14067,Pizza
14067,Wings
14067,Desserts
14067,Sandwiches
14068,Ice Cream + Frozen Yogurt
14068,Desserts
14068,Comfort Food
14069,Bakery
14069,Desserts
14069,Snacks
14070,American
